price_rub,statezip,sqrtmetres_living,sqrtmetres_lot,bedrooms,bathrooms,floors,view,condition,yr_built,sqrtmetres_above,sqrtmetres_basement
21199000,05,150.498,714.0294,3,2.5,2,0,3,1989,150.498,0
38700000,03,128.202,407.83099999999996,2,1,1,0,4,1931,81.752,46.449999999999996
51246368,43,173.72299999999998,836.1,3,1.75,1,0,5,1958,173.72299999999998,0
39044000,32,183.013,2057.1776,3,1,1,0,4,1970,183.013,0
25791400,07,103.119,798.2896999999999,3,1,1,0,3,1979,103.119,0
17200000,82,110.551,634.7857,3,2,1,0,3,1995,110.551,0
29799000,10,106.835,1096.4058,3,1,1,0,4,1932,106.835,0
50310000,22,268.481,634.0425,4,2.75,1,0,3,1973,144.924,123.557
32938000,75,139.35,1247.647,3,1.75,1,0,3,1977,139.35,0
44634000,23,181.155,243.11929999999998,4,2.5,1.5,0,4,1910,116.125,65.03
35260000,51,116.125,715.3299999999999,3,1.5,1,0,5,1968,116.125,0
49708000,20,192.303,503.0535,4,2.5,2,0,3,1996,192.303,0
33970000,118,125.41499999999999,138.6997,2,2.25,2,0,3,2007,97.545,27.869999999999997
31304000,64,167.22,259.191,3,2.5,2,0,3,2011,167.22,0
20640000,71,137.5849,261.978,3,2.25,2,0,3,2012,137.5849,0
28244378,52,160.71699999999998,334.44,3,2.5,2,0,3,2014,160.71699999999998,0
51084000,54,252.688,428.54769999999996,4,2.75,2,0,3,2005,252.688,0
36550000,43,215.528,210.6043,3,2.5,3,0,3,2009,215.528,0
26627320,45,172.79399999999998,346.517,3,2.5,2,0,3,2012,172.79399999999998,0
22360000,79,188.1225,720.904,5,2.5,2,0,3,2007,188.1225,0
83850000,03,243.398,508.81329999999997,5,3,2,0,3,2009,243.398,0
80582000,04,227.605,249.9939,3,1.75,2,0,3,1915,162.575,65.03
44591000,37,147.71099999999998,102.3758,3,3.5,3,0,3,2010,147.71099999999998,0
90300000,13,320.505,727.5928,4,3.5,2,0,3,2007,320.505,0
30100000,35,165.362,1513.341,3,2.25,2,0,4,1987,165.362,0
71036000,20,284.274,663.3059999999999,4,2.5,2,0,3,2006,284.274,0
19350000,52,157.93,1066.0275,3,2,1,0,5,1945,90.113,67.817
20284562,51,123.557,550.5254,4,2,1,0,4,1942,123.557,0
34314000,76,284.274,464.5,4,3,2,0,3,2001,284.274,0
15265000,56,113.338,557.4,3,1.5,1,0,3,1968,113.338,0
19264000,71,148.64,862.9481,4,1.5,1,0,4,1959,148.64,0
25972000,35,142.137,1640.9856,4,1.75,1.5,0,3,1968,142.137,0
65360000,57,183.94199999999998,1297.2556,3,2.5,1,0,5,1959,183.94199999999998,0
39560000,22,160.71699999999998,788.721,3,2.5,1,0,3,1969,112.40899999999999,48.308
35690000,116,108.693,622.43,3,1,1,0,3,1957,108.693,0
21895600,82,136.563,1858,3,2,1,0,4,1968,136.563,0
30723500,116,130.06,821.236,3,1.5,1,0,4,1952,130.06,0
78260000,27,375.316,4689.4991,4,3.5,2,0,3,1987,375.316,0
62350000,37,288.919,464.5,6,3,1.5,0,5,1921,168.149,120.77
57620000,36,138.421,408.76,3,1.5,1.5,0,4,1906,138.421,0
37840000,59,164.433,534.175,4,1.5,2,0,3,1947,164.433,0
88150000,57,308.428,1844.0649999999998,4,3.5,1,2,4,1977,189.516,118.91199999999999
27520000,64,88.255,493.8564,2,1,1,2,3,1948,88.255,0
26660000,76,225.74699999999999,510.8571,4,2.5,2,0,3,2002,225.74699999999999,0
66447900,40,247.114,1003.3199999999999,4,2.5,1,0,3,1955,247.114,0
57615700,09,248.04299999999998,1103.3733,4,2.5,2,0,3,1996,248.04299999999998,0
59340000,03,252.688,705.8542,5,3.5,2,0,3,1993,172.79399999999998,79.89399999999999
33110000,61,297.28,2104.2779,4,2.5,1,0,5,1970,149.569,147.71099999999998
25800000,35,165.362,965.6954999999999,3,2.25,1,0,3,1967,165.362,0
19393000,71,147.71099999999998,1047.5403999999999,2,1.75,1,0,4,1972,147.71099999999998,0
27520000,06,143.995,3174.8575,3,2,1.5,0,3,1999,143.995,0
66650000,13,264.765,1374.9199999999998,3,2.75,1,0,4,1976,178.368,86.39699999999999
69230000,59,241.54,545.7875,3,2.75,1.5,2,5,1929,148.64,92.89999999999999
21736500,24,114.267,688.389,4,1,1.5,0,3,1944,114.267,0
21844000,49,193.232,1497.2693,5,2,1,0,5,1959,161.646,31.586
53320000,32,334.44,638.6875,6,3.5,2,0,3,2004,254.546,79.89399999999999
37410000,15,196.019,812.9679,4,2.75,1,0,3,1962,140.279,55.739999999999995
39560000,07,236.89499999999998,1766.6793,4,2.5,1,0,4,1961,120.77,116.125
23048000,61,153.285,620.9436,3,2.5,2,0,3,1991,153.285,0
38356000,36,127.273,113.4309,2,1.5,2,0,3,2008,100.332,26.941
24510000,07,93.829,668.88,2,1,1,0,3,1975,93.829,0
45580000,40,216.457,2468.4458999999997,3,2,2.5,0,3,1987,216.457,0
34572000,23,57.598,229.92749999999998,2,1,1,0,5,1911,57.598,0
30788000,32,227.605,1160.9713,3,1.5,1,0,4,1967,227.605,0
30525700,41,235.03699999999998,682.8149999999999,4,2.75,1,0,5,1977,118.91199999999999,116.125
34830000,29,206.238,432.1708,4,2.5,2,0,3,2001,206.238,0
49450000,12,342.801,4617.9661,5,3,1,2,3,1960,249.90099999999998,92.89999999999999
27090000,76,180.226,947.5799999999999,4,2.5,1,0,4,1977,105.90599999999999,74.32
24159722,65,192.303,682.8149999999999,4,2.25,2,0,4,1977,192.303,0
37840000,07,200.664,727.0354,4,2.5,1,0,4,1976,129.131,71.533
23220000,66,241.54,919.7099999999999,4,2.25,1,0,3,1965,148.64,92.89999999999999
64930000,46,267.55199999999996,371.59999999999997,4,2.75,1.5,0,3,1912,195.09,72.462
24910674,61,209.95399999999998,668.88,4,2.25,2,0,4,1984,209.95399999999998,0
47730000,05,338.156,643.797,5,3,2,0,3,2004,338.156,0
38700000,07,142.137,2198.014,3,1.5,1,0,3,1952,142.137,0
98470000,62,231.321,371.59999999999997,3,2.5,2,0,5,1918,155.143,76.178
42570000,09,133.77599999999998,1095.0122999999999,3,1.75,1,0,3,1983,133.77599999999998,0
49880000,02,159.78799999999998,647.9775,4,1.75,1,0,3,1975,131.918,27.869999999999997
48160000,54,230.392,1519.844,4,2.5,1,0,5,1959,140.279,90.113
92880000,13,370.671,489.30429999999996,4,3.5,2,0,3,2008,370.671,0
38700000,23,78.036,310.286,2,1.75,1,0,3,1912,65.03,13.006
70090000,57,210.88299999999998,1113.7781,3,2,1,0,4,1968,210.88299999999998,0
30444000,61,239.682,508.7204,4,2.5,2,0,3,2005,239.682,0
24071400,17,146.78199999999998,614.9979999999999,3,1.75,1,0,3,1988,146.78199999999998,0
29154000,68,88.255,738.9266,2,1,1,0,4,1941,88.255,0
70090000,21,243.398,440.62469999999996,4,2.75,1,2,4,1949,121.699,121.699
68800000,19,193.232,7041.2626,3,1.75,1,0,3,1958,193.232,0
54868000,59,154.214,346.4241,3,2,1,0,5,1922,90.113,64.101
40899880,09,141.208,1029.7965,3,1.75,1,0,3,1983,141.208,0
20966800,28,105.90599999999999,2578.904,3,1,1,0,4,1981,105.90599999999999,0
51600000,32,300.996,744.6863999999999,3,2.5,2,0,3,2004,270.339,30.657
53320000,28,228.534,3840.7646999999997,3,2,1,0,4,1988,228.534,0
64500000,36,162.575,471.93199999999996,4,2.75,1.5,0,3,1903,162.575,0
53836000,21,225.74699999999999,464.5,3,1.75,2,0,4,1945,163.504,62.242999999999995
19780000,70,98.47399999999999,923.9834,3,1,1,0,4,1956,98.47399999999999,0
46182000,07,223.88899999999998,694.7991,3,3,2,2,3,1942,223.88899999999998,0
18060000,24,66.88799999999999,746.9159999999999,2,1,1,0,3,1943,66.88799999999999,0
17243000,63,117.054,868.2434,3,1.75,1,0,4,1963,117.054,0
21801000,17,152.356,1150.4736,3,1,1,0,4,1954,101.261,51.095
12900000,49,121.699,892.9548,3,1,1,0,3,1962,89.184,32.515
37840000,68,196.94799999999998,584.341,3,1.5,1,0,4,1949,113.338,83.61
56760000,13,112.40899999999999,893.8838,3,1,1,1,3,1955,112.40899999999999,0
59770000,13,240.611,1120.6526999999999,3,2.75,2,0,3,1993,240.611,0
37840000,29,209.025,699.1654,4,2.5,2,0,3,1989,209.025,0
18877000,71,101.261,623.3589999999999,3,1,1.5,0,5,1912,101.261,0
18920000,49,154.214,1449.24,3,1.5,2,0,3,1981,154.214,0
77400000,64,313.073,464.5,4,3.5,2,2,3,2008,229.463,83.61
171140000,38,416.192,464.5,5,3,2.5,0,5,1902,317.71799999999996,98.47399999999999
68800000,27,277.771,1561.5561,4,2.5,2,0,3,1990,277.771,0
31390000,24,211.81199999999998,1765.1,5,2,1.5,0,3,1924,211.81199999999998,0
38786000,22,262.907,829.1324999999999,5,2.75,1.5,0,3,1967,262.907,0
17372000,48,85.468,703.1600999999999,2,1,1,0,4,1950,85.468,0
121260000,50,301.925,1549.9435999999998,4,2.25,2,0,3,1979,301.925,0
40506000,64,115.196,596.1392999999999,2,1.75,1,0,5,1924,115.196,0
71122000,13,300.067,1124.09,4,2.5,1,0,3,1977,173.72299999999998,126.344
20210000,12,232.25,890.2606999999999,5,2.5,1,0,3,1979,120.77,111.47999999999999
18619000,12,129.131,416.3778,2,1.75,1,0,4,1980,129.131,0
30874000,24,180.226,618.1566,5,1.75,1.5,0,4,1953,180.226,0
21715000,41,176.51,743.3858,3,2,1,0,3,1991,176.51,0
31820000,54,221.102,1347.05,3,1.5,1,0,4,1961,171.86499999999998,49.236999999999995
57018000,21,137.492,360.0804,3,2,1,0,5,1928,79.89399999999999,57.598
83589506,29,321.43399999999997,625.9602,4,3.75,2,0,3,2013,321.43399999999997,0
28438050,45,179.297,281.5799,4,3,1,0,3,2006,111.47999999999999,67.817
20640000,55,111.47999999999999,201.6859,4,1,1.5,0,3,1933,111.47999999999999,0
28800368,82,164.3401,680.3996,3,2.5,2,0,3,2012,164.3401,0
35604000,29,231.321,421.76599999999996,3,2.5,2.5,0,3,2012,231.321,0
67329400,28,284.274,362.1242,4,3.25,2,0,3,2014,213.67,70.604
45150000,29,281.48699999999997,615.4625,4,2.75,2,0,3,2011,281.48699999999997,0
36971400,45,220.173,497.2937,3,2.5,2,0,3,2009,220.173,0
33540000,59,127.273,84.8177,3,3.25,2,0,3,2006,102.19,25.083
19264000,58,139.35,1111.8272,3,1.75,1,0,3,2014,139.35,0
22145000,17,159.3235,633.4851,3,2.25,2,0,3,1995,159.3235,0
57190000,04,103.119,297.28,2,1,1,0,3,1925,103.119,0
28122000,82,222.95999999999998,747.845,5,2.75,2,0,3,1998,222.95999999999998,0
59125000,30,296.351,1019.1129999999999,4,2.75,2,0,3,1994,296.351,0
57835000,21,222.95999999999998,492.37,3,2.25,1.5,0,4,1939,116.125,106.835
12040000,12,98.47399999999999,694.2416999999999,3,1,1,0,3,1959,98.47399999999999,0
18533000,49,113.338,1449.24,2,1.75,1,0,3,1972,113.338,0
39981400,22,187.658,782.5896,4,2.25,1,0,4,1979,128.202,59.455999999999996
35862000,116,213.67,715.3299999999999,4,2.25,1,0,3,1959,128.202,85.468
60200000,62,154.214,143.5305,3,2.5,2,2,3,2002,130.06,24.154
22317000,70,153.285,1147.2221,3,1.75,1,0,3,1957,153.285,0
39560000,28,196.019,3259.9539,4,2.5,1,0,4,1985,119.841,76.178
48289000,03,182.084,592.702,3,1.75,1,0,4,1939,91.042,91.042
55126000,31,257.33299999999997,5863.6622,4,2.5,2,0,3,1997,257.33299999999997,0
28380000,65,226.676,682.8149999999999,4,1.75,1,0,3,1978,149.569,77.107
38442000,43,122.628,778.502,2,1,1,0,3,1953,122.628,0
27520000,05,238.753,451.95849999999996,4,2.5,2,0,3,2005,238.753,0
18292200,64,87.326,468.216,2,1,1,0,3,1926,87.326,0
22360000,36,65.03,445.91999999999996,2,1,1,0,3,1922,65.03,0
35260000,69,130.06,4249.0602,3,2,2,0,4,1981,130.06,0
30530000,05,175.581,730.8443,4,2.5,2,0,3,1996,175.581,0
23693000,55,66.88799999999999,1059.06,2,1,1,0,5,1951,66.88799999999999,0
35690000,35,223.88899999999998,830.8976,3,1.75,1,0,4,1967,172.79399999999998,51.095
23994000,76,151.427,738.555,3,2.5,1,0,3,1985,122.628,28.799
30100000,29,216.457,1330.5138,5,1.75,1,0,4,1968,109.622,106.835
30530000,54,123.557,1006.8502,2,2.25,2,0,3,1985,123.557,0
64500000,09,296.351,1077.3613,4,2.25,2,0,3,1984,213.67,82.681
20210000,73,130.06,585.27,3,1.75,1,0,3,1998,130.06,0
18055700,41,90.113,890.2606999999999,3,1,1,0,4,1967,90.113,0
19780000,76,93.829,891.8399999999999,3,1.75,1,0,5,1969,93.829,0
62350000,05,332.582,5058.405,3,2.5,1.5,0,3,1990,332.582,0
36980000,21,97.545,238.753,2,1,1,0,5,1927,78.965,18.58
56889000,02,232.25,668.88,5,2.5,1,0,4,1977,138.421,93.829
63468000,02,244.327,454.8384,3,3,2,0,3,2006,244.327,0
19006000,55,84.539,816.4981,3,1,1,0,3,1966,84.539,0
57190000,75,242.469,3251.5,3,2.5,2,0,3,1988,242.469,0
21930000,82,159.78799999999998,575.4226,3,2.5,2,0,3,1998,159.78799999999998,0
102770000,57,339.085,1235.2912999999999,5,2.75,2,0,5,1969,255.475,83.61
30530000,76,189.516,2108.1797,3,1.75,1,0,4,1980,189.516,0
64930000,07,302.854,2257.47,5,2.5,1.5,1,4,1950,214.599,88.255
25800000,54,147.71099999999998,827.8319,3,1.5,1,0,3,1956,147.71099999999998,0
43000000,23,133.77599999999998,659.5899999999999,4,1,1.5,0,3,1906,133.77599999999998,0
16426000,68,83.61,315.86,2,1,1,0,5,1905,83.61,0
27090000,10,289.848,393.89599999999996,6,4,2,2,4,1993,194.161,95.687
35690000,21,98.47399999999999,142.6944,3,2.5,2,0,3,2000,98.47399999999999,0
33884000,05,278.7,909.7697,4,2.5,2,0,3,2002,278.7,0
42140000,32,207.167,496.82919999999996,3,2.5,2,0,3,2000,207.167,0
45017560,23,175.581,464.5,5,1.75,1.5,0,3,1906,101.261,74.32
47300000,82,385.53499999999997,1504.7013,4,3.5,2,0,3,2006,385.53499999999997,0
29412000,35,165.362,966.9961,3,1.75,1,0,3,1981,118.91199999999999,46.449999999999996
48160000,29,251.759,611.5607,4,2.5,2,0,3,2003,251.759,0
61060000,08,152.356,379.032,2,1.5,1.5,0,5,1916,143.066,9.29
34395700,61,238.753,969.0399,3,2.5,2,0,3,1989,238.753,0
41280000,37,139.35,317.71799999999996,2,1,1,0,3,1902,139.35,0
45580000,27,265.694,4491.8079,4,1.75,1,0,3,1978,158.85899999999998,106.835
40411400,35,277.771,828.0177,4,2.5,2,0,4,1991,277.771,0
34142000,116,108.693,627.7253,5,1,1,0,4,1944,74.32,34.373
61791000,38,111.47999999999999,579.696,3,1.5,1,0,3,1952,95.687,15.793
16770000,48,94.758,752.49,2,1,1,0,3,1940,94.758,0
24510000,07,84.539,757.5994999999999,2,1,1,0,4,1948,84.539,0
25370000,10,65.03,232.25,1,1,1,0,4,1907,65.03,0
51772000,34,224.81799999999998,3511.62,4,1.75,1,0,4,1981,174.652,50.166
20210000,26,181.155,809.3448,3,1.75,1,0,3,1960,181.155,0
39990000,05,284.274,557.4,4,2.5,2,0,3,2012,284.274,0
20124000,65,129.131,1672.2,4,1,1,0,3,1955,129.131,0
43361200,37,111.47999999999999,156.7223,2,1.5,3,0,3,2008,111.47999999999999,0
61060000,02,226.676,385.8137,3,2.5,2,0,3,2003,226.676,0
50697000,59,214.599,285.66749999999996,3,3.25,2,0,3,2005,160.71699999999998,53.882
35690000,67,241.54,6003.7554,3,2.75,1.5,0,3,2009,241.54,0
63210000,38,138.421,112.59479999999999,3,2.25,2,0,3,2011,96.616,41.805
36722000,49,225.9328,872.4239,3,2.5,2,2,3,2005,225.9328,0
84452000,19,335.36899999999997,797.082,4,2.75,2,0,3,2014,335.36899999999997,0
39474000,55,235.03699999999998,929,4,3,2,0,3,2013,235.03699999999998,0
41576958,06,259.191,513.4583,4,2.75,2,0,3,2014,259.191,0
21237700,73,155.143,412.476,3,3,1,0,3,2014,155.143,0
20210000,64,108.693,135.26239999999999,1,1.5,2,0,3,2007,99.40299999999999,9.29
24835940,20,125.41499999999999,87.5118,4,2,3,0,3,2008,125.41499999999999,0
19762800,68,103.119,164.7117,2,1.75,2,0,3,2014,103.119,0
44419000,38,102.19,59.270199999999996,1,1.25,3,0,3,2014,102.19,0
137600000,38,261.978,668.88,3,4.25,2,0,4,1930,228.534,33.443999999999996
20124000,45,96.616,755.0912,3,1,1,0,3,1983,96.616,0
19780000,05,177.439,313.6304,2,1.75,2,0,3,1980,177.439,0
25800000,07,127.273,789.5571,4,1,1,0,3,1949,127.273,0
40420000,21,139.35,464.5,3,1.5,1.5,0,4,1927,105.90599999999999,33.443999999999996
29231400,51,111.47999999999999,844.1822999999999,3,1,1,0,5,1969,111.47999999999999,0
55900000,36,97.545,236.15179999999998,2,1,1,0,3,1904,81.752,15.793
50310000,116,248.04299999999998,1558.5833,5,2.5,1.5,0,4,1920,150.498,97.545
60191400,13,203.451,1068.35,4,2.5,1,0,4,1972,132.847,70.604
51428000,06,290.777,3801.2821999999996,4,2.5,2,0,3,1994,290.777,0
40850000,64,157.93,845.39,3,2.5,1,0,3,1998,107.764,50.166
27047000,05,157.93,1612.2794999999999,3,1.75,1,0,3,1978,111.47999999999999,46.449999999999996
34142000,46,126.344,118.44749999999999,3,3.5,2,0,3,2007,115.196,11.148
29670000,31,149.569,1393.9645,3,2,1,0,4,1986,149.569,0
27950000,42,197.87699999999998,578.0237999999999,5,2.75,1,0,3,1991,120.77,77.107
22790000,51,167.22,710.685,3,1,1,0,5,1957,167.22,0
34572000,76,274.055,1443.666,4,2.75,1,0,4,1974,196.94799999999998,77.107
71810000,40,196.94799999999998,5017.9006,3,2.25,2,0,4,1964,196.94799999999998,0
67080000,34,325.15,654.7592,4,2.5,2,0,3,2005,325.15,0
21500000,12,133.77599999999998,856.538,3,2,1,0,3,1965,133.77599999999998,0
103200000,38,196.94799999999998,312.144,4,2,2,0,3,1905,196.94799999999998,0
80410000,78,165.362,192.02429999999998,2,2.5,2,0,5,1974,165.362,0
25800000,07,89.184,757.4137,2,1,1,0,3,1947,89.184,0
36034000,34,140.279,462.642,2,1.75,1,0,3,2006,140.279,0
35260000,118,93.829,534.175,1,1.5,1,0,3,1911,93.829,0
100190000,36,352.091,464.5929,3,3,2,0,3,1989,261.049,91.042
39646000,19,334.44,805.0713999999999,3,1.75,2,0,4,1948,222.95999999999998,111.47999999999999
33110000,22,120.77,653.087,3,1.75,1,0,3,1968,120.77,0
57577000,21,232.25,375.8734,4,2.25,1.5,0,4,1940,141.208,91.042
42307700,03,194.161,997.0957,3,2.25,1,0,3,1958,133.77599999999998,60.385
105780000,78,204.38,1359.127,3,1.75,1.5,1,3,1948,204.38,0
48160000,07,192.303,1393.6858,3,2.25,1.5,0,3,1955,192.303,0
31820000,07,122.628,681.9789,3,1,1,0,3,1982,122.628,0
22652400,49,126.344,5624.9092,4,2,1,0,3,1960,89.184,37.16
8600000,24,86.39699999999999,708.1767,2,1,1,0,2,1942,86.39699999999999,0
24935700,55,163.504,797.4535999999999,3,2.5,1.5,0,5,1937,163.504,0
22618000,05,130.989,752.49,3,1.75,2,0,3,1985,130.989,0
34185000,05,238.753,730.1011,4,2.5,2,0,3,1992,238.753,0
21070000,63,120.77,1318.9013,3,2.75,1,0,3,1996,79.89399999999999,40.876
46010000,33,146.78199999999998,585.27,3,1,1,0,3,1925,109.622,37.16
38614000,05,274.984,560.2799,4,2.5,2,0,3,2005,274.984,0
42140000,68,216.457,324.87129999999996,4,3,2,0,3,2003,178.368,38.089
38338800,07,192.303,3664.5334,4,2.25,1,0,3,1977,136.563,55.739999999999995
29670000,64,90.113,534.175,2,1,1,0,4,1932,90.113,0
28165000,61,214.599,668.88,3,2.25,2,0,3,1990,214.599,0
37539000,35,212.74099999999999,1037.9717,4,2.5,2,0,4,1988,212.74099999999999,0
47300000,02,159.78799999999998,891.8399999999999,3,2.25,1,0,4,1967,113.338,46.449999999999996
37926000,03,110.551,315.86,2,1.5,1,0,3,1919,91.97099999999999,18.58
34959000,59,80.823,534.175,2,1,1,0,4,1947,80.823,0
20898000,54,99.21719999999999,163.3182,2,1.5,2,0,3,1990,99.21719999999999,0
30917000,49,198.80599999999998,958.3564,4,2.75,2,0,3,1993,198.80599999999998,0
165550000,46,448.707,747.845,5,4.25,2.5,2,4,1914,344.659,104.048
35088000,42,261.978,612.1181,5,3.25,1.5,0,3,1906,215.528,46.449999999999996
41280000,54,226.676,897.7855999999999,4,3,2,0,3,1981,175.581,51.095
75250000,37,167.22,301.46049999999997,4,1.5,1.5,0,4,1929,167.22,0
26488000,42,93.829,817.52,3,1,1,0,4,1954,93.829,0
75680000,08,299.138,408.0168,4,2.75,1.5,0,4,1931,215.528,83.61
14620000,34,111.47999999999999,2303.1767999999997,2,1,2,0,2,1976,111.47999999999999,0
42269000,20,136.563,401.5138,3,2.25,2,0,3,1985,136.563,0
44290000,54,241.54,418.6074,3,2.5,2,0,3,2003,241.54,0
21930000,68,122.628,925.9343,2,1,1,0,3,1919,87.326,35.302
54610000,22,311.215,372.2503,3,2.5,2,0,3,2005,236.89499999999998,74.32
73100000,04,246.185,221.7523,3,2.5,2,0,3,1920,170.007,76.178
22790000,66,172.79399999999998,1008.5224,2,2,1,0,3,1952,117.054,55.739999999999995
30083660,07,89.184,822.6295,3,1,1,0,4,1958,89.184,0
83592000,33,186.72899999999998,585.27,4,1.75,1,2,5,1937,149.569,37.16
28380000,76,217.386,1094.7336,4,2.5,2,0,3,1997,217.386,0
43000000,29,345.58799999999997,1397.9592,4,3,3,0,3,1979,345.58799999999997,0
49020000,13,175.581,2711.2864999999997,3,2,1,0,3,1949,136.563,39.018
46784000,21,135.634,149.8477,3,2.5,2,0,3,2007,109.622,26.012
37754000,51,295.42199999999997,734.2816,3,2.5,1,0,3,2006,168.149,127.273
45580000,09,183.94199999999998,1401.4894,4,2.25,2,0,3,1981,183.94199999999998,0
36765000,62,101.261,86.76859999999999,2,2,3,0,3,2008,101.261,0
28982000,76,207.167,554.6129999999999,4,2.5,2,0,4,2002,207.167,0
94170000,19,309.35699999999997,849.3847,4,2.75,2,0,4,1995,309.35699999999997,0
37410000,46,174.652,356.736,4,2,1,0,3,1904,90.113,84.539
65790000,37,266.623,529.53,5,3,1,0,3,1964,181.155,85.468
42367900,43,196.94799999999998,909.1193999999999,4,1.75,1,0,3,1967,152.356,44.592
33020732,48,250.82999999999998,650.1142,4,2.5,2,0,3,2001,250.82999999999998,0
81700000,20,340.943,713.472,4,2.5,2.5,0,3,2007,340.943,0
39302000,21,113.338,123.557,3,2.5,2,0,3,2008,93.829,19.509
129860000,57,407.83099999999996,1045.125,5,3.25,2,0,3,2007,407.83099999999996,0
75900676,02,330.724,489.1185,4,2.5,3,0,3,2014,330.724,0
82818000,19,327.937,797.9181,4,3.25,2,0,3,2007,327.937,0
29670000,05,211.81199999999998,464.5,4,2.5,2,0,3,2006,211.81199999999998,0
177590000,78,404.115,739.9485,4,3.75,2,0,3,2013,404.115,0
27047000,17,190.445,1235.8487,3,2,1,0,3,1993,190.445,0
45580000,73,340.014,3667.5062,3,2.5,2,2,4,1989,302.854,37.16
55900000,58,311.215,4342.8892,4,2.5,2,0,3,2004,311.215,0
30057000,36,117.98299999999999,334.44,3,2,1,0,3,1963,117.98299999999999,0
103028000,38,315.86,357.66499999999996,4,3.5,2.5,0,3,2008,259.191,56.669
14194300,73,111.47999999999999,790.9506,3,1,1,0,3,1959,111.47999999999999,0
49880000,01,204.38,1021.9,3,2.5,2,2,3,1978,204.38,0
28380000,52,156.072,1050.8848,3,2.5,1,0,3,1959,100.332,55.739999999999995
75250000,09,356.736,769.1191,5,3.5,2,0,3,2001,356.736,0
43000000,37,88.255,418.05,2,1,1,2,3,1926,78.965,9.29
38270000,76,211.81199999999998,3908.9532999999997,4,2.5,2,0,3,1994,211.81199999999998,0
23641400,63,183.013,613.14,4,2.5,2,0,3,1987,183.013,0
18915700,76,150.498,864.899,3,1.5,1,0,4,1967,150.498,0
59469000,03,241.54,668.88,4,2.5,2,0,3,1962,241.54,0
39517000,21,116.125,355.3425,2,1,1,0,3,1929,78.965,37.16
82173000,04,197.87699999999998,471.93199999999996,4,1.75,1.5,0,3,1914,197.87699999999998,0
28289700,61,236.89499999999998,833.8704,4,1.75,1,0,5,1978,120.77,116.125
26402000,06,106.835,557.4,3,1,1.5,0,3,1927,106.835,0
32895000,28,96.616,836.1,3,1.75,1,0,4,1967,96.616,0
98900000,19,310.286,968.2038,4,2.5,2,0,3,1996,310.286,0
111542000,37,244.327,875.1179999999999,6,2.75,2,0,5,1900,233.179,11.148
41108000,20,152.356,361.9384,3,2.25,2,0,3,1994,152.356,0
22360000,07,71.533,734.4674,2,1,1,0,4,1948,71.533,0
52976000,33,157.93,543.0934,4,1.75,1,0,3,1957,157.93,0
46440000,09,190.445,889.982,3,1.75,1,0,3,1984,130.06,60.385
25800000,45,154.214,476.39119999999997,3,2.25,2,0,3,2001,154.214,0
43645000,02,184.87099999999998,891.2826,3,1.75,1,0,3,1977,110.551,74.32
20726000,49,164.433,650.3,3,2,1,0,3,1986,164.433,0
41710000,34,226.676,4451.3964,3,2.25,2,0,3,1991,194.161,32.515
59770000,27,243.398,4770.786599999999,3,2.5,2,0,3,1998,243.398,0
47128000,51,226.676,1022.3644999999999,4,2.5,2,0,3,1994,226.676,0
29670000,118,100.332,722.2975,2,1,1,0,3,1955,100.332,0
24080000,51,101.261,994.959,3,1,1,0,4,1962,101.261,0
38700000,54,130.06,1279.6975,3,1.75,1,0,3,1963,130.06,0
44290000,54,186.72899999999998,668.88,3,2.5,2,0,3,1994,186.72899999999998,0
87225500,78,152.356,1194.2295,3,1,1.5,0,5,1920,139.35,13.006
63631400,30,305.64099999999996,467.1941,5,2.5,2,0,3,2004,305.64099999999996,0
51600000,15,233.179,1382.1662,2,2.5,2,0,3,1990,233.179,0
31820000,59,79.89399999999999,562.045,2,1,1,0,3,1952,79.89399999999999,0
62696752,40,263.836,1195.2513999999999,4,2.5,1,0,4,1977,165.362,98.47399999999999
43860000,58,162.575,652.158,3,1.75,2,0,3,1934,162.575,0
36550000,02,120.77,1780.2427,3,1.5,1,0,3,1964,120.77,0
92880000,42,361.381,670.3664,3,2.75,2,1,3,1967,302.854,58.527
28982000,55,135.634,87.4189,3,2.25,3,0,3,2006,135.634,0
48418000,23,130.989,313.6304,4,1,1.5,0,5,1911,130.989,0
145770000,46,350.233,1012.61,4,2.75,2,2,5,1924,285.203,65.03
21070000,42,110.551,378.2888,3,2,1.5,0,5,1907,110.551,0
50740000,03,130.989,595.7677,3,2,1,0,4,1947,84.539,46.449999999999996
59770000,37,232.25,379.032,3,2,1.5,0,5,1922,156.072,76.178
34615000,23,74.32,211.81199999999998,2,1,1,0,5,1946,74.32,0
37410000,45,235.03699999999998,1249.1334,3,2.5,2,0,3,1993,235.03699999999998,0
56760000,02,238.753,2647.65,3,2,1,0,3,1983,183.013,55.739999999999995
25800000,41,194.161,893.698,3,2.75,1,0,3,1987,124.48599999999999,69.675
51600000,116,276.842,722.8548999999999,5,2.25,1,0,3,1960,146.78199999999998,130.06
17630000,76,108.693,765.4031,3,1.75,1,0,3,1981,108.693,0
30745000,05,193.232,473.78999999999996,3,3.5,2,0,3,2004,193.232,0
95460000,08,311.215,371.59999999999997,5,3.25,2,0,4,1997,233.179,78.036
28628368,36,97.545,95.5941,2,2.5,2,0,3,2007,88.255,9.29
14964000,79,83.61,1257.0299,2,1,1,0,3,1979,83.61,0
